,index,name,year,year_prod,cum,investmentMillNOK,recoverable_oil,remaining_oil,oil_price_nom,oil_price_real,oil_price_real_l1,oil_price_real_l2,oil_price_real_l3,oil_price_real_l4,oil_price_real_l5,oil_price_real_l6,oil_price_real_l7,oil_price_real_l8,diff_oil_price,pos_price_diff,neg_price_diff,diff_oil_price_3yr,pos_diff_3yr,neg_diff_3yr,deflator,bond_index,init_year,tot.prod,producing_from,producing_to,approved_at,shutdown,investmentMillNOK_real,maxyear,producing_time,time_to_peak
648,810,HOD,2005,0.23145,8.11515,185.0,10.3,0.7,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,227.50836636886902,1991,15,1
649,811,HOD,2006,0.37596999999999997,8.49112,214.0,10.3,0.7,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,250.919464390036,1991,16,1
650,812,HOD,2007,0.30222,8.793339999999999,5.0,10.3,0.7,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,5.50640883378181,1991,17,1
651,813,HOD,2008,0.21673,9.010069999999999,20.0,10.3,0.7,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,20.893000062603,1991,18,1
652,814,HOD,2009,0.19375,9.20382,105.0,10.3,0.7,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,106.77798855584801,1991,19,1
653,815,HOD,2010,0.17332999999999998,9.37715,91.0,10.3,0.7,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,91.0251453814646,1991,20,1
654,816,HOD,2011,0.0701,9.44725,155.0,10.3,0.7,111.26416666666701,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,-0.229381023912333,1e-07,2.29381023912333,45.26458444778971,45.26458444778971,1e-06,1.03495856434,2219.45,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,149.764449844274,1991,21,1
655,818,HOD,2012,0.0445,9.49175,88.0,10.3,0.7,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,84.1897277084153,1991,22,1
656,820,HOD,2013,0.03576,9.527510000000001,140.0,10.3,0.7,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,131.956272738726,1991,23,1
657,821,HOD,2014,0.06095,9.588460000000001,,10.3,0.7,,,,,,,,,,,,,,,,,1.08005677216,2424.99,1990,9.70306,1990-09-30 00:00:00,,1988-06-26,,,1991,24,1
661,825,HULDRA,2001,0.038110000000000005,0.038110000000000005,1900.0,5.1,0.0,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,2506.94245853168,2002,0,1
662,826,HULDRA,2002,1.2487700000000002,1.28688,477.0,5.1,0.0,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,633.480389179149,2002,1,1
663,827,HULDRA,2003,1.18262,2.4695,78.0,5.1,0.0,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,103.304451761269,2002,2,1
664,828,HULDRA,2004,0.9391299999999999,3.4086300000000005,58.0,5.1,0.0,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,74.0476848041244,2002,3,1
665,829,HULDRA,2005,0.48488000000000003,3.89351,314.0,5.1,0.0,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,386.149335350404,2002,4,1
666,830,HULDRA,2006,0.3036,4.1971099999999995,350.0,5.1,0.0,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,410.38230157248904,2002,5,1
667,831,HULDRA,2007,0.1681,4.36521,179.0,5.1,0.0,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,197.129436249389,2002,6,1
668,832,HULDRA,2008,0.20889000000000002,4.5741,102.0,5.1,0.0,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,106.554300319275,2002,7,1
669,833,HULDRA,2009,0.19174000000000002,4.76584,65.0,5.1,0.0,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,66.10065958219171,2002,8,1
670,834,HULDRA,2010,0.14564000000000002,4.91148,23.0,5.1,0.0,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,23.0063554260845,2002,9,1
671,835,HULDRA,2011,0.09877999999999999,5.01026,54.0,5.1,0.0,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,52.176001881231,2002,10,1
672,837,HULDRA,2012,0.07925,5.08951,40.0,5.1,0.0,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,38.2680580492797,2002,11,1
673,839,HULDRA,2013,0.0656,5.15511,54.0,5.1,0.0,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,50.897419484937004,2002,12,1
674,840,HULDRA,2014,0.04044,5.19555,,5.1,0.0,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2001,5.3735800000000005,2001-11-21 00:00:00,2014-09-02 00:00:00,1999-02-02,2014-09-03,,2002,13,1
677,845,HYME,2013,0.35825999999999997,0.35825999999999997,582.0,3.5,3.2,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2013,0.6945899999999999,2013-03-02 00:00:00,,2011-06-24,,548.561076670988,2013,0,0
678,846,HYME,2014,0.33633,0.6945899999999999,,3.5,3.2,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2013,0.6945899999999999,2013-03-02 00:00:00,,2011-06-24,,,2013,1,0
681,850,ISLAY,2012,0.00168,0.00168,12.0,0.0,0.0,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,2012,0.00547,2012-04-10 00:00:00,,2010-07-05,,11.4804174147839,2012,0,0
682,852,ISLAY,2013,0.0016699999999999998,0.00335,5.0,0.0,0.0,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2012,0.00547,2012-04-10 00:00:00,,2010-07-05,,4.71272402638306,2012,1,0
683,853,ISLAY,2014,0.00044,0.00379,,0.0,0.0,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2012,0.00547,2012-04-10 00:00:00,,2010-07-05,,,2012,2,0
686,859,JETTE,2013,0.21927,0.21927,538.0,1.5,1.3,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2013,0.3182,2013-05-20 00:00:00,,2012-02-17,,507.089105238817,2013,0,0
687,860,JETTE,2014,0.09892999999999999,0.3182,,1.5,1.3,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2013,0.3182,2013-05-20 00:00:00,,2012-02-17,,,2013,1,0
692,865,JOTUN,1999,0.8631,0.8631,1868.0,23.6,0.7,17.970077800000002,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,3.3719950232076004,0.6854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.7072081202399999,997.97,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,2641.37238606094,2000,0,1
693,866,JOTUN,2000,7.165719999999999,8.02882,663.0,23.6,0.7,28.495449199999996,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,3.1617592005277,1.3228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.7340292758499999,1089.13,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,903.2337289711659,2000,1,1
694,867,JOTUN,2001,5.47981,13.508629999999998,168.0,23.6,0.7,24.443891100000002,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,2.6965988806331,-0.6303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,221.666491070169,2000,2,1
695,868,JOTUN,2002,2.58707,16.0957,535.0,23.6,0.7,25.0232558,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,2.4504457935416997,0.0246185029823,0.24618502982299997,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,710.507354739716,2000,3,1
696,869,JOTUN,2003,2.23463,18.33033,376.0,23.6,0.7,28.8307031,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,2.5636007605261004,0.40393025339550004,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.7550497453899999,1438.7,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,497.980434131247,2000,4,1
697,870,JOTUN,2004,1.10304,19.43337,13.0,23.6,0.7,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,16.596894869889997,2000,5,1
698,871,JOTUN,2005,0.76431,20.19768,10.0,23.6,0.7,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,12.297749533452402,2000,6,1
699,872,JOTUN,2006,0.66545,20.863129999999998,533.0,23.6,0.7,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,624.953619251819,2000,7,1
700,873,JOTUN,2007,0.51468,21.37781,13.0,23.6,0.7,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,14.316662967832698,2000,8,1
701,874,JOTUN,2008,0.38408000000000003,21.76189,16.0,23.6,0.7,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,16.7144000500824,2000,9,1
702,875,JOTUN,2009,0.31212,22.07401,8.0,23.6,0.7,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,8.13546579473129,2000,10,1
703,876,JOTUN,2010,0.25375,22.32776,12.0,23.6,0.7,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,12.0033158744789,2000,11,1
704,877,JOTUN,2011,0.2134,22.54116,-3.0,23.6,0.7,111.26416666666701,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,-0.229381023912333,1e-07,2.29381023912333,45.26458444778971,45.26458444778971,1e-06,1.03495856434,2219.45,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,-2.8986667711795002,2000,12,1
705,879,JOTUN,2012,0.17376,22.714920000000003,5.0,23.6,0.7,111.66970238095,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,0.0405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.0452581614799998,2449.56,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,4.78350725615996,2000,13,1
706,881,JOTUN,2013,0.15052000000000001,22.86544,8.0,23.6,0.7,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,7.5403584422128995,2000,14,1
707,882,JOTUN,2014,0.11202999999999999,22.97747,,23.6,0.7,,,,,,,,,,,,,,,,,1.08005677216,2424.99,1999,23.36463,1999-10-25 00:00:00,,1997-06-10,,,2000,15,1
712,892,KRISTIN,2005,0.0,0.0,3965.0,22.9,5.2,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,4876.057690013859,2008,0,3
713,893,KRISTIN,2006,1.06955,1.06955,1594.0,22.9,5.2,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,1868.99825344728,2008,1,3
714,894,KRISTIN,2007,4.27762,5.347169999999999,1737.0,22.9,5.2,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,1912.9264288558,2008,2,3
715,895,KRISTIN,2008,4.39797,9.74514,1175.0,22.9,5.2,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,1227.46375367793,2008,3,3
716,896,KRISTIN,2009,2.86361,12.60875,528.0,22.9,5.2,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,536.940742452265,2008,4,3
717,897,KRISTIN,2010,1.7502,14.35895,496.0,22.9,5.2,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,496.13705614512605,2008,5,3
718,898,KRISTIN,2011,1.41135,15.7703,263.0,22.9,5.2,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,254.116453606736,2008,6,3
719,900,KRISTIN,2012,1.13924,16.90954,508.0,22.9,5.2,111.651666666667,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,-0.00180357142833287,1e-07,0.0180357142833287,-1.9063102391233302,1e-06,1.9063102391233302,1.0452581614799998,2449.56,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,486.004337225852,2008,7,3
720,902,KRISTIN,2013,0.79899,17.70853,493.0,22.9,5.2,108.6375,10.86375,11.1651666666667,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,-0.301416666666667,1e-07,3.0141666666666698,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,464.67458900137,2008,8,3
721,903,KRISTIN,2014,0.79973,18.50826,,22.9,5.2,,,,,,,,,,,,,,,,,1.08005677216,2424.99,2005,21.05885,2005-11-03 00:00:00,,2001-12-17,,,2008,9,3
726,908,KVITEBJØRN,2004,0.28059,0.28059,1008.0,27.8,8.2,38.265,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,3.0244492834351,1.0533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,1286.89769452685,2006,0,2
727,909,KVITEBJØRN,2005,2.18699,2.46758,801.0,27.8,8.2,54.5210895,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,2.7311797722586,1.7586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.8131569091399999,1546.51,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,985.049737629534,2006,1,2
728,910,KVITEBJØRN,2006,2.83727,5.30485,544.0,27.8,8.2,65.1440625,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,1.7910672309393,1.0095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,637.851348729812,2006,2,2
729,911,KVITEBJØRN,2007,0.5484600000000001,5.85331,953.0,27.8,8.2,72.38907840000002,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.4764838189755,0.596798389366799,5.96798389366799,1e-07,33.649612357186996,33.649612357186996,1e-06,0.90803283064,1689.14,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,1049.52152371881,2006,3,2
730,912,KVITEBJØRN,2008,1.44826,7.30157,965.0,27.8,8.2,97.2559728,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,3.7992939393872,2.3553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,1008.0872530206,2006,4,2
731,913,KVITEBJØRN,2009,2.34869,9.650260000000001,587.0,27.8,8.2,61.671264799999996,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,3.1689275738077,-3.7711874746623004,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.9833487352600001,1885.0,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,596.939802688408,2006,5,2
732,914,KVITEBJØRN,2010,2.71053,12.36079,902.0,27.8,8.2,79.49553359999999,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,3.19354607679,1.7702299597529998,17.702299597529997,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,902.24924323166,2006,6,2
733,915,KVITEBJØRN,2011,2.62764,14.98843,702.0,27.8,8.2,111.25559799999999,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,4.650828168342999,3.5974763301854997,2.9856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,678.2880244560031,2006,7,2
734,917,KVITEBJØRN,2012,2.4830200000000002,17.47145,1236.0,27.8,8.2,111.66970238095,11.166970238095,11.126416666666701,11.355797690579,8.370188181640701,6.599958221887699,10.371145696549998,8.0157894040617,7.418991014694899,6.409480298342499,0.0405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.0452581614799998,2449.56,2004,26.485229999999998,2004-09-26 00:00:00,,2000-06-14,,1182.48299372274,2006,8,2
