"","name","year","year_prod","cum","investmentMillNOK","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"914","KVITEBJØRN",2012,2.48302,17.47145,1236,27.8,8.2,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,2000,26.48523,2004-09-26,NA,2000-06-14,NA,1182.48299372274
"907","KVITEBJØRN",2013,2.10244,19.57389,2709,27.8,8.2,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2000,26.48523,2004-09-26,NA,2000-06-14,NA,2553.35387749434
"908","KVITEBJØRN",2014,1.80068,21.37457,NA,27.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08005677216,2424.99,2000,26.48523,2004-09-26,NA,2000-06-14,NA,NA
"936","LILLE-FRIGG",1991,NA,NA,97,1.3,0,20.0033852,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,-7.957983860948,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,156.186025107191
"937","LILLE-FRIGG",1992,NA,NA,1238,1.3,0,19.3208366,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,-2.102358226799,1e-07,2.102358226799,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,1978.99270071635
"934","LILLE-FRIGG",1993,NA,NA,1869,1.3,0,16.9716342,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,-4.651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,2932.32601453389
"939","LILLE-FRIGG",1994,0.38791,0.38791,678,1.3,0,15.8173152,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,-2.461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,1056.35863279109
"935","LILLE-FRIGG",1995,0.43682,0.82473,41,1.3,0,17.0166797,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,1.131549669844,1.131549669844,1e-07,-5.981584400016,1e-06,5.981584400016,0.66338741206,819.75,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,61.8040066100799
"928","LILLE-FRIGG",1996,0.28306,1.10779,0,1.3,0,20.6684884,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,4.60848522909,4.60848522909,1e-07,3.27850402802,3.27850402802,1e-06,0.67290533329,847.54,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"929","LILLE-FRIGG",1997,0.13218,1.23997,0,1.3,0,19.0925875,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,-2.932695111765,1e-07,2.932695111765,2.807339787169,2.807339787169,1e-06,0.68551886056,935.57,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"931","LILLE-FRIGG",1998,0.07066,1.31063,0,1.3,0,12.7156615,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,-9.401125413193,1e-07,9.401125413193,-7.725335295868,1e-06,7.725335295868,0.69929048414,1017.16,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"932","LILLE-FRIGG",1999,0.01301,1.32364,0,1.3,0,17.9700778,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,33.719950232076,6.854165880362,6.854165880362,1e-07,-5.479654644596,1e-06,5.479654644596,0.70720812024,997.97,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"933","LILLE-FRIGG",2000,0.00165,1.32529,0,1.3,0,28.4954492,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,31.617592005277,13.228101204117,13.228101204117,1e-07,10.681141671286,10.681141671286,1e-06,0.73402927585,1089.13,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"924","LILLE-FRIGG",2001,0.00042,1.32571,0,1.3,0,24.4438911,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,-6.303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"925","LILLE-FRIGG",2002,NA,NA,0,1.3,0,25.0232558,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,0.246185029823,0.246185029823,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"926","LILLE-FRIGG",2003,NA,NA,0,1.3,0,28.8307031,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,4.039302533955,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.75504974539,1438.7,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"927","LILLE-FRIGG",2004,NA,NA,0,1.3,0,38.265,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,10.533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"922","LILLE-FRIGG",2005,NA,NA,0,1.3,0,54.5210895,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,17.586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.81315690914,1546.51,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"930","LILLE-FRIGG",2006,NA,NA,0,1.3,0,65.1440625,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,10.095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"923","LILLE-FRIGG",2007,NA,NA,0,1.3,0,72.3890784,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,5.96798389366799,5.96798389366799,1e-07,33.649612357187,33.649612357187,1e-06,0.90803283064,1689.14,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"940","LILLE-FRIGG",2008,NA,NA,0,1.3,0,97.2559728,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,23.553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"941","LILLE-FRIGG",2009,NA,NA,0,1.3,0,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"938","LILLE-FRIGG",2010,NA,NA,0,1.3,0,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,1991,1.32571,1994-05-13,1999-03-25,1991-09-06,1999-03-25,0
"948","MARTIN LINGE",2006,NA,NA,75,6,6,65.1440625,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,10.095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2006,0,NA,NA,2012-06-11,NA,87.9390646226763
"946","MARTIN LINGE",2007,NA,NA,0,6,6,72.3890784,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,5.96798389366799,5.96798389366799,1e-07,33.649612357187,33.649612357187,1e-06,0.90803283064,1689.14,2006,0,NA,NA,2012-06-11,NA,0
"947","MARTIN LINGE",2008,NA,NA,117,6,6,97.2559728,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,23.553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2006,0,NA,NA,2012-06-11,NA,122.224050366228
"942","MARTIN LINGE",2009,NA,NA,23,6,6,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,2006,0,NA,NA,2012-06-11,NA,23.3894641598524
"943","MARTIN LINGE",2010,NA,NA,0,6,6,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2006,0,NA,NA,2012-06-11,NA,0
"944","MARTIN LINGE",2011,NA,NA,187,6,6,111.255598,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,29.856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2006,0,NA,NA,2012-06-11,NA,180.683562070189
"945","MARTIN LINGE",2011,NA,NA,187,6,6,111.264166666667,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,-2.29381023912333,1e-07,2.29381023912333,45.2645844477897,45.2645844477897,1e-06,1.03495856434,2219.45,2006,0,NA,NA,2012-06-11,NA,180.683562070189
"949","MARTIN LINGE",2012,NA,NA,1362,6,6,111.66970238095,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,0.405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.04525816148,2449.56,2006,0,NA,NA,2012-06-11,NA,1303.02737657797
"950","MARTIN LINGE",2012,NA,NA,1362,6,6,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,2006,0,NA,NA,2012-06-11,NA,1303.02737657797
"951","MARTIN LINGE",2013,NA,NA,2740,6,6,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2006,0,NA,NA,2012-06-11,NA,2582.57276645792
"952","MARULK",2009,NA,NA,38,0.5,0.5,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,2009,0.22105,2012-04-02,NA,2010-07-15,NA,38.6434625249736
"953","MARULK",2010,NA,NA,410,0.5,0.5,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2009,0.22105,2012-04-02,NA,2010-07-15,NA,410.113292378027
"954","MARULK",2011,NA,NA,1725,0.5,0.5,111.264166666667,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,-2.29381023912333,1e-07,2.29381023912333,45.2645844477897,45.2645844477897,1e-06,1.03495856434,2219.45,2009,0.22105,2012-04-02,NA,2010-07-15,NA,1666.73339342821
"955","MARULK",2011,NA,NA,1725,0.5,0.5,111.255598,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,29.856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2009,0.22105,2012-04-02,NA,2010-07-15,NA,1666.73339342821
"956","MARULK",2012,0.04955,0.04955,1347,0.5,0.5,111.66970238095,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,0.405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.04525816148,2449.56,2009,0.22105,2012-04-02,NA,2010-07-15,NA,1288.67685480949
"957","MARULK",2012,0.04955,0.04955,1347,0.5,0.5,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,2009,0.22105,2012-04-02,NA,2010-07-15,NA,1288.67685480949
"958","MARULK",2013,0.02626,0.07581,0,0.5,0.5,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2009,0.22105,2012-04-02,NA,2010-07-15,NA,0
"959","MARULK",2014,0.09569,0.1715,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08005677216,2424.99,2009,0.22105,2012-04-02,NA,2010-07-15,NA,NA
"960","MIKKEL",2001,NA,NA,339,5.9,2.4,24.4438911,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,26.965988806331,-6.303663655795,1e-07,6.303663655795,13.778603428684,13.778603428684,1e-06,0.75789533722,1205.7,2001,4.53972,2003-08-01,NA,2001-09-14,NA,447.29131233802
"961","MIKKEL",2002,NA,NA,1038,5.9,2.4,25.0232558,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,24.504457935417,0.246185029823,0.246185029823,1e-07,7.170622578145,7.170622578145,1e-06,0.75298305701,1328.32,2001,4.53972,2003-08-01,NA,2001-09-14,NA,1378.51707330808
"962","MIKKEL",2003,0,0,407,5.9,2.4,28.8307031,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,25.636007605261,4.039302533955,4.039302533955,1e-07,-2.018176092017,1e-06,2.018176092017,0.75504974539,1438.7,2001,4.53972,2003-08-01,NA,2001-09-14,NA,539.037331626111
"963","MIKKEL",2004,0,0,-1,5.9,2.4,38.265,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,30.244492834351,10.533518381575,10.533518381575,1e-07,14.819005945353,14.819005945353,1e-06,0.78327904719,1516.6,2001,4.53972,2003-08-01,NA,2001-09-14,NA,-1.27668422076077
"964","MIKKEL",2005,0,0,19,5.9,2.4,54.5210895,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,27.311797722586,17.586521299995,17.586521299995,1e-07,32.159342215525,32.159342215525,1e-06,0.81315690914,1546.51,2001,4.53972,2003-08-01,NA,2001-09-14,NA,23.3657241135595
"965","MIKKEL",2006,0.16872,0.16872,6,5.9,2.4,65.1440625,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,17.910672309393,10.095107163524,10.095107163524,1e-07,38.215146845094,38.215146845094,1e-06,0.8528632903,1614.19,2001,4.53972,2003-08-01,NA,2001-09-14,NA,7.0351251698141
"966","MIKKEL",2007,0.7403,0.90902,29,5.9,2.4,72.3890784,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,5.96798389366799,5.96798389366799,1e-07,33.649612357187,33.649612357187,1e-06,0.90803283064,1689.14,2001,4.53972,2003-08-01,NA,2001-09-14,NA,31.9371712359345
"967","MIKKEL",2008,0.59029,1.49931,14,5.9,2.4,97.2559728,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,23.553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2001,4.53972,2003-08-01,NA,2001-09-14,NA,14.6251000438221
"968","MIKKEL",2009,0.51514,2.01445,10,5.9,2.4,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,2001,4.53972,2003-08-01,NA,2001-09-14,NA,10.1693322434141
"969","MIKKEL",2010,0.45767,2.47212,23,5.9,2.4,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2001,4.53972,2003-08-01,NA,2001-09-14,NA,23.0063554260845
"970","MIKKEL",2011,0.41414,2.88626,297,5.9,2.4,111.264166666667,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,-2.29381023912333,1e-07,2.29381023912333,45.2645844477897,45.2645844477897,1e-06,1.03495856434,2219.45,2001,4.53972,2003-08-01,NA,2001-09-14,NA,286.968010346771
"971","MIKKEL",2011,0.41414,2.88626,297,5.9,2.4,111.255598,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,29.856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2001,4.53972,2003-08-01,NA,2001-09-14,NA,286.968010346771
"972","MIKKEL",2012,0.37051,3.25677,1398,5.9,2.4,111.66970238095,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,0.405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.04525816148,2449.56,2001,4.53972,2003-08-01,NA,2001-09-14,NA,1337.46862882232
"973","MIKKEL",2012,0.37051,3.25677,1398,5.9,2.4,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,2001,4.53972,2003-08-01,NA,2001-09-14,NA,1337.46862882232
"974","MIKKEL",2013,0.27597,3.53274,1320,5.9,2.4,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2001,4.53972,2003-08-01,NA,2001-09-14,NA,1244.15914296513
"975","MIKKEL",2014,0.22233,3.75507,NA,5.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08005677216,2424.99,2001,4.53972,2003-08-01,NA,2001-09-14,NA,NA
"978","MIME",1989,NA,NA,60,0.4,0,18.2261133,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,90.751511771177,4.782965724488,4.782965724488,1e-07,3.518344543738,3.518344543738,1e-06,0.62060750447,447.98,1989,0.37478,1993-01-01,1993-11-03,1992-11-06,1993-11-04,96.679462571501
"981","MIME",1990,0.02584,0.02584,264,0.4,0,23.7258203,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,78.442633989637,7.931109439797,7.931109439797,1e-07,4.419356311302,4.419356311302,1e-06,0.61968307593,481,1989,0.37478,1993-01-01,1993-11-03,1992-11-06,1993-11-04,426.024221500317
"979","MIME",1991,0.16236,0.1882,0,0.4,0,20.0033852,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,68.117496987952,-7.957983860948,1e-07,7.957983860948,4.756091303337,4.756091303337,1e-06,0.62105428404,568.73,1989,0.37478,1993-01-01,1993-11-03,1992-11-06,1993-11-04,0
"980","MIME",1992,0.12234,0.31054,0,0.4,0,19.3208366,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,63.596875072185,-2.102358226799,1e-07,2.102358226799,-2.12923264795,1e-06,2.12923264795,0.62557077626,620.59,1989,0.37478,1993-01-01,1993-11-03,1992-11-06,1993-11-04,0
"977","MIME",1993,0.06424,0.37478,-1,0.4,0,16.9716342,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,58.806790334572,-4.651603198946,1e-07,4.651603198946,-14.711945286693,1e-06,14.711945286693,0.63737796914,697.73,1989,0.37478,1993-01-01,1993-11-03,1992-11-06,1993-11-04,-1.56892777663664
"976","MIME",1994,NA,NA,0,0.4,0,15.8173152,24.504457935417,26.965988806331,31.617592005277,33.719950232076,41.677934093024,33.746824653227,28.963858928739,37.258577781722,30.228480109489,-2.461530870914,1e-07,2.461530870914,-9.215492296659,1e-06,9.215492296659,0.6418274807,674.41,1989,0.37478,1993-01-01,1993-11-03,1992-11-06,1993-11-04,0
"982","MORVIN",2007,NA,NA,409,10.5,5.5,72.3890784,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,24.764838189755,5.96798389366799,5.96798389366799,1e-07,33.649612357187,33.649612357187,1e-06,0.90803283064,1689.14,2007,9.14275,2010-08-01,NA,2008-04-25,NA,450.424242603352
"983","MORVIN",2008,NA,NA,1707,10.5,5.5,97.2559728,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,37.992939393872,23.553562924883,23.553562924883,1e-07,39.616653982075,39.616653982075,1e-06,0.95725840904,1573.98,2007,9.14275,2010-08-01,NA,2008-04-25,NA,1783.21755534317
"984","MORVIN",2009,NA,NA,1843,10.5,5.5,61.6712648,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,31.689275738077,-37.711874746623,1e-07,37.711874746623,-8.19032792807201,1e-06,8.19032792807201,0.98334873526,1885,2007,9.14275,2010-08-01,NA,2008-04-25,NA,1874.20793246122
"985","MORVIN",2010,0.40702,0.40702,3429,10.5,5.5,79.4955336,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,31.9354607679,17.70229959753,17.70229959753,1e-07,3.54398777579,3.54398777579,1e-06,0.99972375346,2064.45,2007,9.14275,2010-08-01,NA,2008-04-25,NA,3429.94751113233
"986","MORVIN",2011,1.55846,1.96548,606,10.5,5.5,111.255598,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,35.974763301855,29.856095089383,29.856095089383,1e-07,9.84651994028999,9.84651994028999,1e-06,1.03495856434,2219.45,2007,9.14275,2010-08-01,NA,2008-04-25,NA,585.530687778259
"987","MORVIN",2011,1.55846,1.96548,606,10.5,5.5,111.264166666667,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,46.50828168343,-2.29381023912333,1e-07,2.29381023912333,45.2645844477897,45.2645844477897,1e-06,1.03495856434,2219.45,2007,9.14275,2010-08-01,NA,2008-04-25,NA,585.530687778259
"988","MORVIN",2012,1.71067,3.67615,-31,10.5,5.5,111.66970238095,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,64.094802983425,0.405535714283332,0.405535714283332,1e-07,27.967820564543,27.967820564543,1e-06,1.04525816148,2449.56,2007,9.14275,2010-08-01,NA,2008-04-25,NA,-29.6577449881918
"989","MORVIN",2012,1.71067,3.67615,-31,10.5,5.5,111.651666666667,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,74.189910146949,-0.0180357142833287,1e-07,0.0180357142833287,-1.90631023912333,1e-06,1.90631023912333,1.04525816148,2449.56,2007,9.14275,2010-08-01,NA,2008-04-25,NA,-29.6577449881918
"990","MORVIN",2013,1.30181,4.97796,0,10.5,5.5,108.6375,108.6375,111.651666666667,111.66970238095,111.264166666667,113.55797690579,83.701881816407,65.999582218877,103.7114569655,80.157894040617,-3.01416666666667,1e-07,3.01416666666667,-2.62666666666667,1e-06,2.62666666666667,1.06095752096,2413.9,2007,9.14275,2010-08-01,NA,2008-04-25,NA,0
"991","MORVIN",2014,0.89566,5.87362,NA,10.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08005677216,2424.99,2007,9.14275,2010-08-01,NA,2008-04-25,NA,NA
"1000","MURCHISON",1974,NA,NA,22,13.9,0,11.58,53.9449929708,17.0032494926,13.6141894992,12.6824052096,10.637549208,11.265718392,11.873224116,12.369147156,12.72869136,36.9417434782,36.9417434782,1e-07,41.2625877612,41.2625877612,1e-06,0.18944916643,97.16,1974,13.95486,1980-09-28,2014-02-27,1976-12-15,2014-03-31,116.126137763339
