"","name","year","year_prod","cum","investmentMillNOK","lon","lat","recoverable_oil","remaining_oil","oil_price_nom","oil_price_real","oil_price_real_l1","oil_price_real_l2","oil_price_real_l3","oil_price_real_l4","oil_price_real_l5","oil_price_real_l6","oil_price_real_l7","oil_price_real_l8","diff_oil_price","pos_price_diff","neg_price_diff","diff_oil_price_3yr","pos_diff_3yr","neg_diff_3yr","deflator","bond_index","init_year","tot.prod","producing_from","producing_to","approved_at","shutdown","investmentMillNOK_real"
"1555","VALEMON",2010,NA,NA,85,2.35581961807978,61.0425777458994,4.9,4.9,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,2010,0,NA,NA,2011-06-09,NA,85.0234874442252
"1557","VALEMON",2011,NA,NA,1399,2.35581961807978,61.0425777458994,4.9,4.9,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,2010,0,NA,NA,2011-06-09,NA,1351.74493762671
"1556","VALEMON",2012,NA,NA,0,2.35581961807978,61.0425777458994,4.9,4.9,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,2010,0,NA,NA,2011-06-09,NA,0
"1554","VALEMON",2013,NA,NA,0,2.35581961807978,61.0425777458994,4.9,4.9,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,2010,0,NA,NA,2011-06-09,NA,0
"1558","VALHALL",1977,NA,NA,156,3.39380320803712,56.2757685354991,147.4,41.5,13.92,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,10.699571808,1.0128265088,1.0128265088,1e-07,-1.1812965744,1e-06,1.1812965744,0.26271777079,138.64,1977,107.42297,1982-10-02,NA,1977-06-02,NA,593.793101741475
"1559","VALHALL",1978,NA,NA,264,3.39380320803712,56.2757685354991,147.4,41.5,14.02,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,10.102970592,-3.164019850444,1e-07,3.164019850444,0.150017043156005,0.150017043156005,1e-06,0.27798832517,139.11,1977,107.42297,1982-10-02,NA,1977-06-02,NA,949.680170340083
"1560","VALHALL",1979,NA,NA,807,3.39380320803712,56.2757685354991,147.4,41.5,31.61,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,12.0450645504,48.052733424597,48.052733424597,1e-07,45.901540082953,45.901540082953,1e-06,0.28829332252,136.04,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2799.23236842926
"1561","VALHALL",1980,NA,NA,1203,3.39380320803712,56.2757685354991,147.4,41.5,36.83,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,12.9300230208,2.522160071144,2.522160071144,1e-07,47.410873645297,47.410873645297,1e-06,0.31537538189,136.77,1977,107.42297,1982-10-02,NA,1977-06-02,NA,3814.50192082398
"1562","VALHALL",1981,NA,NA,1282,3.39380320803712,56.2757685354991,147.4,41.5,35.93,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,16.1487694424,-11.2727303609,1e-07,11.2727303609,39.302163134841,39.302163134841,1e-06,0.34808704606,139.91,1977,107.42297,1982-10-02,NA,1977-06-02,NA,3682.98681180747
"1563","VALHALL",1982,0.08541,0.08541,1270,3.39380320803712,56.2757685354991,147.4,41.5,32.97,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,51.2340452592,-11.690308342254,1e-07,11.690308342254,-20.44087863201,1e-06,20.44087863201,0.38480464028,189.62,1977,107.42297,1982-10-02,NA,1977-06-02,NA,3300.37600138058
"1578","VALHALL",1983,0.96671,1.05212,380,3.39380320803712,56.2757685354991,147.4,41.5,29.55,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,46.7387117912,-9.806258325738,1e-07,9.806258325738,-32.769297028892,1e-06,32.769297028892,0.41323660707,207.3,1977,107.42297,1982-10-02,NA,1977-06-02,NA,919.570032031625
"1579","VALHALL",1984,2.84333,3.89545,356,3.39380320803712,56.2757685354991,147.4,41.5,28.78,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,49.039922176,-4.293442914295,1e-07,4.293442914295,-25.790009582287,1e-06,25.790009582287,0.43686986038,240.9,1977,107.42297,1982-10-02,NA,1977-06-02,NA,814.887984468287
"1580","VALHALL",1985,2.78117,6.67662,373,3.39380320803712,56.2757685354991,147.4,41.5,27.56,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,50.0527486848,-4.549364171297,1e-07,4.549364171297,-18.64906541133,1e-06,18.64906541133,0.47093857886,301.98,1977,107.42297,1982-10-02,NA,1977-06-02,NA,792.035345464626
"1582","VALHALL",1986,2.5384,9.21502,269,3.39380320803712,56.2757685354991,147.4,41.5,14.43,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,46.888728834356,-27.142137923642,1e-07,27.142137923642,-35.984945009234,1e-06,35.984945009234,0.50415692049,351.2,1977,107.42297,1982-10-02,NA,1977-06-02,NA,533.564033473058
"1583","VALHALL",1987,3.47816,12.69318,26,3.39380320803712,56.2757685354991,147.4,41.5,18.4350394,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,6.67680766055,6.67680766055,1e-07,-25.014694434389,1e-06,25.014694434389,0.55329170384,357.67,1977,107.42297,1982-10-02,NA,1977-06-02,NA,46.9914871659067
"1584","VALHALL",1988,3.69872,16.3919,232,3.39380320803712,56.2757685354991,147.4,41.5,14.9238417,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,-7.877876661437,1e-07,7.877876661437,-28.343206924529,1e-06,28.343206924529,0.59988955903,392.57,1977,107.42297,1982-10-02,NA,1977-06-02,NA,386.737852839339
"1587","VALHALL",1989,4.2388,20.6307,102,3.39380320803712,56.2757685354991,147.4,41.5,18.2261133,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,4.542602916535,4.542602916535,1e-07,3.341533915648,3.341533915648,1e-06,0.62060750447,447.98,1977,107.42297,1982-10-02,NA,1977-06-02,NA,164.355086371552
"1588","VALHALL",1990,4.1565,24.7872,93,3.39380320803712,56.2757685354991,147.4,41.5,23.7258203,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,7.532540048975,7.532540048975,1e-07,4.197266304073,4.197266304073,1e-06,0.61968307593,481,1977,107.42297,1982-10-02,NA,1977-06-02,NA,150.076714392157
"1586","VALHALL",1991,3.7442,28.5314,161,3.39380320803712,56.2757685354991,147.4,41.5,20.0033852,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,-7.558063924941,1e-07,7.558063924941,4.517079040569,4.517079040569,1e-06,0.62105428404,568.73,1977,107.42297,1982-10-02,NA,1977-06-02,NA,259.236598373791
"1589","VALHALL",1992,4.04628,32.57768,299,3.39380320803712,56.2757685354991,147.4,41.5,19.3208366,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,60.40088238691,-1.996706471,1e-07,1.996706471,-2.022230346966,1e-06,2.022230346966,0.62557077626,620.59,1977,107.42297,1982-10-02,NA,1977-06-02,NA,477.963503646356
"1585","VALHALL",1993,3.5367,36.11438,187,3.39380320803712,56.2757685354991,147.4,41.5,16.9716342,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,55.851518215613,-4.417841873697,1e-07,4.417841873697,-13.972612269638,1e-06,13.972612269638,0.63737796914,697.73,1977,107.42297,1982-10-02,NA,1977-06-02,NA,293.389494231053
"1594","VALHALL",1994,3.15488,39.26926,212,3.39380320803712,56.2757685354991,147.4,41.5,15.8173152,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,28.709380291971,-2.337829279458,1e-07,2.337829279458,-8.752377624155,1e-06,8.752377624155,0.6418274807,674.41,1977,107.42297,1982-10-02,NA,1977-06-02,NA,330.306829132316
"1592","VALHALL",1995,3.48988,42.75914,474,3.39380320803712,56.2757685354991,147.4,41.5,17.0166797,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,35.386187952521,1.074684855909,1.074684855909,1e-07,-5.680986297246,1e-06,5.680986297246,0.66338741206,819.75,1977,107.42297,1982-10-02,NA,1977-06-02,NA,714.514613004338
"1590","VALHALL",1996,4.03461,46.79375,1109,3.39380320803712,56.2757685354991,147.4,41.5,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1977,107.42297,1982-10-02,NA,1977-06-02,NA,1648.07729280109
"1593","VALHALL",1997,4.52686,51.32061,1470,3.39380320803712,56.2757685354991,147.4,41.5,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2144.36113223662
"1591","VALHALL",1998,5.16846,56.48907,1471,3.39380320803712,56.2757685354991,147.4,41.5,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2103.56072814156
"1564","VALHALL",1999,5.31024,61.79931,829,3.39380320803712,56.2757685354991,147.4,41.5,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1977,107.42297,1982-10-02,NA,1977-06-02,NA,1172.21504713304
"1565","VALHALL",2000,4.57795,66.37726,1483,3.39380320803712,56.2757685354991,147.4,41.5,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2020.35538471228
"1566","VALHALL",2001,4.3628,70.74006,3620,3.39380320803712,56.2757685354991,147.4,41.5,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1977,107.42297,1982-10-02,NA,1977-06-02,NA,4776.38510520245
"1567","VALHALL",2002,4.18053,74.92059,3814,3.39380320803712,56.2757685354991,147.4,41.5,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1977,107.42297,1982-10-02,NA,1977-06-02,NA,5065.18701117248
"1568","VALHALL",2003,4.15516,79.07575,3837,3.39380320803712,56.2757685354991,147.4,41.5,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1977,107.42297,1982-10-02,NA,1977-06-02,NA,5081.78437702552
"1569","VALHALL",2004,4.77263,83.84838,1837,3.39380320803712,56.2757685354991,147.4,41.5,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2345.26891353753
"1570","VALHALL",2005,4.82979,88.67817,1782,3.39380320803712,56.2757685354991,147.4,41.5,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2191.45896686121
"1571","VALHALL",2006,4.04117,92.71934,1956,3.39380320803712,56.2757685354991,147.4,41.5,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1977,107.42297,1982-10-02,NA,1977-06-02,NA,2293.4508053594
"1572","VALHALL",2007,3.41116,96.1305,3642,3.39380320803712,56.2757685354991,147.4,41.5,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1977,107.42297,1982-10-02,NA,1977-06-02,NA,4010.86819452667
"1573","VALHALL",2008,2.81091,98.94141,6445,3.39380320803712,56.2757685354991,147.4,41.5,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1977,107.42297,1982-10-02,NA,1977-06-02,NA,6732.76927017383
"1574","VALHALL",2009,2.26593,101.20734,8141,3.39380320803712,56.2757685354991,147.4,41.5,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1977,107.42297,1982-10-02,NA,1977-06-02,NA,8278.85337936342
"1575","VALHALL",2010,2.09018,103.29752,7063,3.39380320803712,56.2757685354991,147.4,41.5,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1977,107.42297,1982-10-02,NA,1977-06-02,NA,7064.95166845368
"1576","VALHALL",2011,1.64229,104.93981,4866,3.39380320803712,56.2757685354991,147.4,41.5,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1977,107.42297,1982-10-02,NA,1977-06-02,NA,4701.63750285315
"1577","VALHALL",2012,0.9639,105.90371,0,3.39380320803712,56.2757685354991,147.4,41.5,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1977,107.42297,1982-10-02,NA,1977-06-02,NA,0
"1581","VALHALL",2013,1.51926,107.42297,0,3.39380320803712,56.2757685354991,147.4,41.5,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1977,107.42297,1982-10-02,NA,1977-06-02,NA,0
"1604","VARG",1996,NA,NA,1148,1.90806471850527,58.0724677502287,16.4,1.4,20.6684884,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,27.508311291084,4.376890751127,4.376890751127,1e-07,3.113746327578,3.113746327578,1e-06,0.67290533329,847.54,1996,15.46903,1998-12-22,NA,1996-05-03,NA,1706.03492528012
"1605","VARG",1997,NA,NA,874,1.90806471850527,58.0724677502287,16.4,1.4,19.0925875,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,32.050914207619,-2.785315667182,1e-07,2.785315667182,2.666259939854,2.666259939854,1e-06,0.68551886056,935.57,1996,15.46903,1998-12-22,NA,1996-05-03,NA,1274.94668678558
"1602","VARG",1998,0.01016,0.01016,1306,1.90806471850527,58.0724677502287,16.4,1.4,12.7156615,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,39.583454256594,-8.928681947696,1e-07,8.928681947696,-7.337106863751,1e-06,7.337106863751,0.69929048414,1017.16,1996,15.46903,1998-12-22,NA,1996-05-03,NA,1867.60728140916
"1606","VARG",1999,1.74263,1.75279,662,1.90806471850527,58.0724677502287,16.4,1.4,17.9700778,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,32.025390331653,6.509717132017,6.509717132017,1e-07,-5.204280482861,1e-06,5.204280482861,0.70720812024,997.97,1996,15.46903,1998-12-22,NA,1996-05-03,NA,936.075224610461
"1607","VARG",2000,1.73772,3.49051,77,1.90806471850527,58.0724677502287,16.4,1.4,28.4954492,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,30.028683860653,12.56333717852,12.56333717852,1e-07,10.144372362841,10.144372362841,1e-06,0.73402927585,1089.13,1996,15.46903,1998-12-22,NA,1996-05-03,NA,104.900448161055
"1608","VARG",2001,1.18533,4.67584,58,1.90806471850527,58.0724677502287,16.4,1.4,24.4438911,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,25.610841986956,-5.98687980578,1e-07,5.98687980578,13.086174504757,13.086174504757,1e-06,0.75789533722,1205.7,1996,15.46903,1998-12-22,NA,1996-05-03,NA,76.5277171551775
"1609","VARG",2002,0.78421,5.46005,0,1.90806471850527,58.0724677502287,16.4,1.4,25.0232558,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,23.273012707498,0.233813265430001,0.233813265430001,1e-07,6.81027063817,6.81027063817,1e-06,0.75298305701,1328.32,1996,15.46903,1998-12-22,NA,1996-05-03,NA,0
"1610","VARG",2003,0.92078,6.38083,202,1.90806471850527,58.0724677502287,16.4,1.4,28.8307031,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,24.347697563407,3.836311721318,3.836311721318,1e-07,-1.916754819032,1e-06,1.916754819032,0.75504974539,1438.7,1996,15.46903,1998-12-22,NA,1996-05-03,NA,267.532041740723
"1603","VARG",2004,1.20736,7.58819,651,1.90806471850527,58.0724677502287,16.4,1.4,38.265,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,28.724588314534,10.004167723079,10.004167723079,1e-07,14.074292709827,14.074292709827,1e-06,0.78327904719,1516.6,1996,15.46903,1998-12-22,NA,1996-05-03,NA,831.121427715258
"1612","VARG",2005,1.28137,8.86956,553,1.90806471850527,58.0724677502287,16.4,1.4,54.5210895,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,25.939272647352,16.702729551259,16.702729551259,1e-07,30.543208995656,30.543208995656,1e-06,0.81315690914,1546.51,1996,15.46903,1998-12-22,NA,1996-05-03,NA,680.065549199916
"1611","VARG",2006,0.85352,9.72308,477,1.90806471850527,58.0724677502287,16.4,1.4,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,1996,15.46903,1998-12-22,NA,1996-05-03,NA,559.292451000221
"1601","VARG",2007,0.79709,10.52017,NA,1.90806471850527,58.0724677502287,16.4,1.4,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,1996,15.46903,1998-12-22,NA,1996-05-03,NA,NA
"1595","VARG",2008,0.7033,11.22347,491,1.90806471850527,58.0724677502287,16.4,1.4,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,1996,15.46903,1998-12-22,NA,1996-05-03,NA,512.923151536904
"1596","VARG",2009,0.78894,12.01241,677,1.90806471850527,58.0724677502287,16.4,1.4,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,1996,15.46903,1998-12-22,NA,1996-05-03,NA,688.463792879135
"1597","VARG",2010,1.42026,13.43267,307,1.90806471850527,58.0724677502287,16.4,1.4,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,1996,15.46903,1998-12-22,NA,1996-05-03,NA,307.084831122084
"1598","VARG",2011,0.97173,14.4044,397,1.90806471850527,58.0724677502287,16.4,1.4,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,1996,15.46903,1998-12-22,NA,1996-05-03,NA,383.590236052754
"1599","VARG",2012,0.64696,15.05136,0,1.90806471850527,58.0724677502287,16.4,1.4,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,1996,15.46903,1998-12-22,NA,1996-05-03,NA,0
"1600","VARG",2013,0.41767,15.46903,0,1.90806471850527,58.0724677502287,16.4,1.4,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,1996,15.46903,1998-12-22,NA,1996-05-03,NA,0
"1613","VEGA",2006,NA,NA,0,3.35383808173038,61.3558384627819,6.6,5.1,65.1440625,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,17.010590699656,9.587788390156,9.587788390156,1e-07,36.294685664494,36.294685664494,1e-06,0.8528632903,1614.19,2006,2.45144,2010-12-02,NA,2007-06-14,NA,0
"1614","VEGA",2007,NA,NA,744,3.35383808173038,61.3558384627819,6.6,5.1,72.3890784,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,23.520307831673,5.668069269744,5.668069269744,1e-07,31.958587211159,31.958587211159,1e-06,0.90803283064,1689.14,2006,2.45144,2010-12-02,NA,2007-06-14,NA,819.353634466734
"1615","VEGA",2008,NA,NA,1433,3.35383808173038,61.3558384627819,6.6,5.1,97.2559728,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,36.083645010193,22.369903904929,22.369903904929,1e-07,37.625761564829,37.625761564829,1e-06,0.95725840904,1573.98,2006,2.45144,2010-12-02,NA,2007-06-14,NA,1496.98345448551
"1616","VEGA",2009,NA,NA,2414,3.35383808173038,61.3558384627819,6.6,5.1,61.6712648,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,30.096765204413,-35.816704965067,1e-07,35.816704965067,-7.778731790394,1e-06,7.778731790394,0.98334873526,1885,2006,2.45144,2010-12-02,NA,2007-06-14,NA,2454.87680356017
"1617","VEGA",2010,0.01792,0.01792,2516,3.35383808173038,61.3558384627819,6.6,5.1,79.4955336,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,30.330578469843,16.812689534739,16.812689534739,1e-07,3.36588847460101,3.36588847460101,1e-06,0.99972375346,2064.45,2006,2.45144,2010-12-02,NA,2007-06-14,NA,2516.69522834907
"1618","VEGA",2011,0.65804,0.67596,1396,3.35383808173038,61.3558384627819,6.6,5.1,111.264166666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,34.166890191161,31.7686330666667,31.7686330666667,1e-07,12.7646176363387,12.7646176363387,1e-06,1.03495856434,2219.45,2006,2.45144,2010-12-02,NA,2007-06-14,NA,1348.84627085553
"1619","VEGA",2012,0.85838,1.53434,0,3.35383808173038,61.3558384627819,6.6,5.1,111.651666666667,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,44.17105791424,0.387500000000003,0.387500000000003,1e-07,48.9688226014057,48.9688226014057,1e-06,1.04525816148,2449.56,2006,2.45144,2010-12-02,NA,2007-06-14,NA,0
"1620","VEGA",2013,0.9171,2.45144,0,3.35383808173038,61.3558384627819,6.6,5.1,108.6375,108.6375,111.651666666667,111.264166666667,79.4955336,62.682844065261,98.499549030328,76.129645125399,70.461575855655,60.873787465499,-3.01416666666667,1e-07,3.01416666666667,29.1419664,29.1419664,1e-06,1.06095752096,2413.9,2006,2.45144,2010-12-02,NA,2007-06-14,NA,0
"1638","VESLEFRIKK",1987,NA,NA,1537,2.89165812735528,60.7882712782636,54.1,1.8,18.4350394,35.386187952521,28.709380291971,55.851518215613,60.40088238691,64.694325301205,74.500583626943,86.190891969197,97.463622330097,94.941462258953,6.67680766055,6.67680766055,1e-07,-25.014694434389,1e-06,25.014694434389,0.55329170384,357.67,1987,52.80233,1989-12-26,NA,1987-06-02,NA,2777.91983746148
